Asker Id	Post_link	Answerer Id 
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	2114557
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	5971147
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	4092635
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	4369107
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	4227276
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	562222
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	3841258
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	3766946
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	3641329
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	1376947
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	2008247
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	65070
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	4986074
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	1216775
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	2447599
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	1705598
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	4227276
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	2249930
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	24582
57643	https://stackoverflow.com/questions/2885173/how-do-i-create-a-file-and-write-to-it-in-java	228171
1169349	https://stackoverflow.com/questions/30727515/why-is-executing-java-code-in-comments-with-certain-unicode-characters-allowed	4861249
1169349	https://stackoverflow.com/questions/30727515/why-is-executing-java-code-in-comments-with-certain-unicode-characters-allowed	276052
1169349	https://stackoverflow.com/questions/30727515/why-is-executing-java-code-in-comments-with-certain-unicode-characters-allowed	381801
1169349	https://stackoverflow.com/questions/30727515/why-is-executing-java-code-in-comments-with-certain-unicode-characters-allowed	2711488
1169349	https://stackoverflow.com/questions/30727515/why-is-executing-java-code-in-comments-with-certain-unicode-characters-allowed	2158288
1169349	https://stackoverflow.com/questions/30727515/why-is-executing-java-code-in-comments-with-certain-unicode-characters-allowed	2264197
1169349	https://stackoverflow.com/questions/30727515/why-is-executing-java-code-in-comments-with-certain-unicode-characters-allowed	388520
1169349	https://stackoverflow.com/questions/30727515/why-is-executing-java-code-in-comments-with-certain-unicode-characters-allowed	1147600
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	1645154
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	3330798
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	1197682
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	59561
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	2785156
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	4684508
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	3821653
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	7417349
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	2786733
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	4999394
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	406429
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	5311694
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	1403742
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	3406884
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	52070
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	1837134
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	1425280
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	685495
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	1389118
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	538775
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	43597
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	739090
929694	https://stackoverflow.com/questions/8845186/what-exactly-is-apache-camel	1107856
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	11199879
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	288671
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	2948
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	706317
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	13905
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	3380739
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	3800782
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	5669120
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	14981
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	2730420
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	10567980
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	1344070
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	5143356
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	2901129
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	1109689
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	4800139
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	1042409
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	6554496
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	543770
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	221213
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	7178104
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	7252861
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	399723
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	5642475
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	989332
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	1912860
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	4908555
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	791195
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	1124509
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	94685
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	2955
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	2955
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	432499
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	856097
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	4151755
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	1114732
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	844342
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	3144146
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	2782483
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	2509077
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	812034
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	1118233
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	462990
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	18154
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	1319411
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	811865
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	757684
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	574736
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	789261
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	791247
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	671613
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	556856
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	13905
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	3434
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	8026
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	40342
2948	https://stackoverflow.com/questions/80476/how-can-i-concatenate-two-arrays-in-java	5812
4220	https://stackoverflow.com/questions/2950319/is-null-check-needed-before-calling-instanceof	202009
4220	https://stackoverflow.com/questions/2950319/is-null-check-needed-before-calling-instanceof	3160869
4220	https://stackoverflow.com/questions/2950319/is-null-check-needed-before-calling-instanceof	1737819
4220	https://stackoverflow.com/questions/2950319/is-null-check-needed-before-calling-instanceof	203907
4220	https://stackoverflow.com/questions/2950319/is-null-check-needed-before-calling-instanceof	329637
4220	https://stackoverflow.com/questions/2950319/is-null-check-needed-before-calling-instanceof	2845282
4220	https://stackoverflow.com/questions/2950319/is-null-check-needed-before-calling-instanceof	330457
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	601288
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	214977
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	964698
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	403639
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	2102275
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	588867
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	5825962
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	2809468
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	5850848
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	4759176
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	139985
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	3236818
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	3113303
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	783890
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	4183221
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	719278
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	3530707
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	4719470
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	769581
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	1026104
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	6419437
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	4179474
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	3414257
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	5665419
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	529187
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	712316
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	1474081
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	889534
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	1110437
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	2656614
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	470184
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	4353189
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	4357947
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	3652368
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	1159404
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	3555000
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	3344751
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	1644096
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	1754020
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	963881
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	1781376
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	625189
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	5319459
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	597858
139985	https://stackoverflow.com/questions/18093928/what-does-could-not-find-or-load-main-class-mean	3057713
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	4962360
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	82559
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	1483503
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	3779853
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	2531361
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	3271380
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	1020600
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	113246
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	233545
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	649451
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	684549
190303	https://stackoverflow.com/questions/1678122/must-override-a-superclass-method-errors-after-importing-a-project-into-eclips	185908
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	4259032
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	17651
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	6542943
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	212950
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	4208440
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	827811
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	250260
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	418057
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	207421
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	2526021
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	8026
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	3681880
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	3458608
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	5710872
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	2154462
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	3348552
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	3745505
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	20459
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	593581
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	2032064
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	24874
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	1954390
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	1107862
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	958160
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	934649
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	824751
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	827031
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	706282
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	3751
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	17712
12149	https://stackoverflow.com/questions/153724/how-to-round-a-number-to-n-decimal-places-in-java	18907
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1314503
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	505248
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	408227
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	633923
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	218297
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	351258
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1752366
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	930007
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	827114
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	2193439
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	103132
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	878126
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1517173
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	385138
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	839180
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1453123
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	2614774
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	316441
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	4008175
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1259377
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	379469
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	2474087
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1184154
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1103954
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	262693
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	891856
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1030416
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	296430
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	464630
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1114619
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1162914
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1289765
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	135791
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	1279334
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	197447
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	895604
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	358403
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	255139
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	548590
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	542282
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	570116
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	560818
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	550658
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	541374
534294	https://stackoverflow.com/questions/4382178/android-sdk-installation-doesnt-find-jdk	534294
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	7584019
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	5778099
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	829571
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	15055
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	1357094
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	12943
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	2695227
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	2557258
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	6715431
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	866333
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	584674
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	7690376
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	1570415
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	4952219
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	6456129
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	2807072
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	275264
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	1711555
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	375232
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	1485230
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	908879
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	1392956
15055	https://stackoverflow.com/questions/223918/iterating-through-a-collection-avoiding-concurrentmodificationexception-when-re	943
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	2032021
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1697099
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	561624
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	16853
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	5167682
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	2595642
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	2503111
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	2397786
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1270989
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	103532
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1030724
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	4999394
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1878022
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	5222902
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	2485429
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	884778
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1182464
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	3941732
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	3493409
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	117374
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1992679
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	2805863
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1434630
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1600981
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	92018
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1549840
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	27198
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1325901
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	1252101
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	112671
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	113141
102040	https://stackoverflow.com/questions/1036754/difference-between-wait-and-sleep	121203
374769	https://stackoverflow.com/questions/3106452/how-do-servlets-work-instantiation-sessions-shared-variables-and-multithreadi	157882
374769	https://stackoverflow.com/questions/3106452/how-do-servlets-work-instantiation-sessions-shared-variables-and-multithreadi	4711103
